ID,Year_Birth,Dt_Customer,Education,Marital_Status,Kidhome,Teenhome,Income,Income_Status,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,SuccessCampaign,Complain,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,TotAmountSpent,NumWebVisitsMonth,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,TotNumPurchase,Recency
2929,1976.0,2013-02-20,Graduation,Single,0,0,20180.0,Tier 3,0,0,0,0,0,0,0,0,15,24,42,20,18,18,137,7,1,1,4,2,6,27
10686,1965.0,2012-12-26,PhD,Together,1,1,34230.0,Tier 3,0,0,0,0,0,0,0,0,0,4,0,0,15,2,21,7,1,0,2,1,3,72
2546,1977.0,2014-06-22,2n Cycle,Single,0,1,31878.0,Tier 3,0,0,0,0,0,0,0,0,10,5,4,5,23,23,70,3,1,0,4,1,5,7
3283,1972.0,2014-01-19,2n Cycle,Married,0,1,70932.0,Tier 1,0,0,0,0,0,0,0,0,46,100,193,185,200,185,909,3,2,2,12,6,16,57
3138,1956.0,2012-10-20,Graduation,Single,0,0,91249.0,Tier 1,1,1,0,1,1,1,5,0,71,119,27,108,1324,27,1676,4,0,9,6,7,15,84
4994,1943.0,2013-10-01,Master,Single,0,0,77598.0,Tier 1,0,0,0,0,1,0,1,0,129,281,33,66,1193,33,1735,3,1,5,13,7,19,53
7966,1959.0,2013-01-08,Graduation,Single,1,1,80982.0,Tier 1,0,0,0,0,0,0,0,1,104,401,137,22,505,22,1191,5,3,5,11,11,19,48
3112,1977.0,2013-09-05,Master,Married,1,0,22701.0,Tier 3,0,0,0,0,0,0,0,0,0,9,4,4,2,5,24,5,1,0,3,1,4,2
10872,1969.0,2012-11-23,PhD,Married,0,1,55212.0,Tier 2,0,1,0,1,0,0,2,0,0,45,0,0,1103,34,1182,8,3,2,11,4,16,65
2181,1970.0,2013-06-23,Graduation,Married,0,0,70617.0,Tier 1,0,0,0,0,0,0,0,0,40,753,61,46,353,27,1280,2,1,3,7,3,11,45
1867,1957.0,2012-11-13,Graduation,Single,0,0,64849.0,Tier 1,0,0,0,0,0,1,1,0,94,350,48,84,652,108,1336,5,1,3,6,9,10,42
1518,1965.0,2013-06-17,Master,Married,1,1,62694.0,Tier 1,0,0,0,0,0,0,0,0,25,157,6,91,379,91,749,7,5,3,7,9,15,29
5734,1974.0,2013-11-20,PhD,Married,1,1,61917.0,Tier 1,0,0,0,0,0,0,0,0,2,36,4,2,46,1,91,5,1,0,4,2,5,83
2878,1947.0,2013-09-28,PhD,Married,0,1,67472.0,Tier 1,0,0,0,0,0,0,0,0,8,127,31,17,162,69,414,3,2,2,7,4,11,93
1458,1982.0,2014-01-07,Master,Married,1,0,21059.0,Tier 3,0,0,0,0,0,0,0,0,3,19,3,3,8,8,44,6,3,0,3,3,6,40
7007,1968.0,2014-04-01,Master,Married,2,0,29543.0,Tier 3,0,0,0,0,0,0,0,0,3,18,3,4,17,18,63,7,2,1,2,3,5,47
6200,1951.0,2013-04-08,Graduation,Married,0,1,75903.0,Tier 1,0,0,0,0,0,0,0,0,130,185,108,38,340,100,901,3,2,6,9,6,17,50
1403,1975.0,2012-09-06,2n Cycle,Together,1,1,34984.0,Tier 3,0,0,0,0,0,0,0,0,3,15,4,5,8,3,38,7,2,0,3,1,5,40
4827,1956.0,2013-03-10,PhD,Single,0,1,54998.0,Tier 2,0,0,0,0,0,1,1,0,39,202,22,30,154,8,455,4,5,2,9,4,16,3
6250,1949.0,2012-11-19,PhD,Divorced,0,1,54356.0,Tier 2,0,0,0,0,0,1,1,0,20,30,15,0,710,0,775,8,3,2,8,11,13,62
9291,1959.0,2014-03-23,Master,Married,0,1,34242.0,Tier 3,0,0,0,0,0,0,0,0,0,4,2,0,8,1,15,5,1,0,3,0,4,25
2478,1973.0,2013-08-31,Graduation,Married,1,0,25410.0,Tier 3,0,0,0,0,0,0,0,0,13,4,2,13,2,4,38,4,1,0,4,1,5,48
1139,1984.0,2014-02-06,PhD,Married,0,0,73356.0,Tier 1,1,0,1,0,1,1,4,0,0,322,14,14,1050,112,1512,2,1,11,5,5,17,56
5138,1950.0,2013-01-14,Graduation,Together,0,1,28320.0,Tier 3,0,0,0,0,0,0,0,0,3,14,1,2,19,4,43,8,1,0,3,1,4,68
5393,1977.0,2012-08-07,Graduation,Single,1,0,23763.0,Tier 3,0,0,0,0,0,0,0,0,6,6,0,2,22,6,42,7,1,0,3,1,4,64
10413,1984.0,2014-04-25,Graduation,Married,0,0,72570.0,Tier 1,0,0,0,0,0,0,0,0,151,216,83,141,274,224,1089,1,1,6,12,4,19,67
5015,1976.0,2012-09-14,Master,Married,1,0,34529.0,Tier 3,0,0,0,0,0,0,0,0,3,38,6,6,68,41,162,7,2,2,3,2,7,94
10868,1951.0,2013-02-06,Graduation,Divorced,0,0,70792.0,Tier 1,0,0,0,0,0,0,0,0,104,654,45,11,344,114,1272,3,2,4,10,3,16,82
10676,1982.0,2012-11-02,Graduation,Married,0,0,63211.0,Tier 1,0,0,0,0,0,1,1,0,205,459,193,26,145,145,1173,2,2,8,7,3,17,3
2495,1974.0,2014-06-20,Master,Married,0,1,83891.0,Tier 1,0,0,0,0,0,0,0,0,111,350,38,85,217,15,816,1,1,7,10,4,18,24
7842,1968.0,2013-03-31,Graduation,Single,1,1,36065.0,Tier 3,0,0,0,0,0,0,0,0,10,34,7,2,18,3,74,8,3,0,3,3,6,54
9955,1954.0,2013-02-12,Graduation,Together,0,1,39898.0,Tier 3,0,0,0,0,0,0,0,0,12,26,8,7,69,12,134,7,2,0,4,3,6,20
6663,1940.0,2013-07-08,PhD,Single,0,0,51141.0,Tier 2,0,0,0,0,0,0,0,0,0,7,0,0,144,6,157,5,1,1,4,3,6,96
2162,1976.0,2013-09-18,Graduation,Married,0,1,56939.0,Tier 2,0,0,0,0,0,0,0,0,90,103,34,29,256,49,561,3,2,3,10,3,15,19
3434,1951.0,2014-05-12,Graduation,Single,0,0,80872.0,Tier 1,0,0,0,0,0,0,0,0,94,567,72,12,483,108,1336,1,1,4,10,4,15,60
7919,1976.0,2012-08-13,PhD,Together,0,0,72335.0,Tier 1,0,0,0,0,0,1,1,0,28,653,105,21,1285,0,2092,8,1,4,8,10,13,2
5626,1964.0,2013-11-23,PhD,Single,0,0,61798.0,Tier 1,0,0,0,0,0,0,0,0,11,89,4,8,338,13,463,4,1,2,9,4,12,13
6428,1950.0,2014-05-03,PhD,Divorced,0,0,76842.0,Tier 1,0,0,0,0,0,0,0,0,84,345,10,54,605,32,1130,0,1,8,7,1,16,37
8514,1976.0,2014-01-17,Graduation,Together,1,0,29478.0,Tier 3,0,0,0,0,0,0,0,0,3,7,0,1,8,1,20,6,1,0,3,1,4,59
10448,1956.0,2012-10-22,Graduation,Single,0,1,46998.0,Tier 2,0,0,1,0,0,0,1,0,45,86,41,6,172,27,377,7,5,3,5,5,13,55
2109,1990.0,2013-04-23,Graduation,Single,0,0,96843.0,Tier 1,0,0,0,0,1,1,2,0,40,951,71,17,448,17,1544,2,1,11,10,6,22,60
7530,1950.0,2014-05-07,PhD,Divorced,1,1,56551.0,Tier 2,0,0,0,0,0,0,0,0,17,32,4,2,67,16,138,4,3,1,4,2,8,48
8925,1965.0,2013-07-03,Master,Married,0,1,70053.0,Tier 1,0,0,0,0,0,0,0,0,81,98,53,179,512,89,1012,5,3,5,10,8,18,38
3009,1962.0,2013-07-09,PhD,Divorced,0,0,71670.0,Tier 1,0,1,0,1,1,1,4,0,0,128,16,0,1462,160,1766,6,1,3,6,5,10,8
6355,1978.0,2014-06-17,Graduation,Married,1,1,44359.0,Tier 2,0,0,0,0,0,0,0,0,7,14,0,3,20,1,45,3,3,0,4,2,7,19
3517,1952.0,2013-05-06,Graduation,Single,1,1,40887.0,Tier 2,0,0,0,0,0,1,1,0,10,44,4,10,50,43,161,9,3,1,3,3,7,32
1158,1966.0,2014-01-05,Graduation,Divorced,0,1,48877.0,Tier 2,0,0,0,0,0,0,0,0,2,15,1,0,102,24,144,7,1,0,4,3,5,27
6203,1947.0,2013-08-24,Graduation,Together,0,0,74485.0,Tier 1,0,0,0,0,0,0,0,0,173,815,149,49,499,49,1734,3,1,7,12,6,20,58
7165,1972.0,2013-10-22,Graduation,Together,0,1,64474.0,Tier 1,0,0,0,0,0,0,0,0,56,172,35,86,381,93,823,5,2,2,10,8,14,59
3595,1963.0,2014-02-28,Graduation,Together,0,1,77226.0,Tier 1,0,0,0,0,0,0,0,0,128,239,43,76,631,21,1138,3,2,8,12,6,22,29
8537,1949.0,2013-02-27,Graduation,Divorced,0,0,72643.0,Tier 1,1,0,0,0,0,1,2,0,123,553,80,94,526,53,1429,2,1,10,7,3,18,60
4331,1978.0,2014-01-23,Master,Together,0,0,85738.0,Tier 1,0,0,0,1,1,0,2,0,17,376,26,26,913,13,1371,1,1,6,11,3,18,41
6281,1966.0,2013-02-14,Graduation,Divorced,0,1,55686.0,Tier 2,0,0,1,0,0,0,1,0,37,199,0,47,673,26,982,4,2,3,5,6,10,27
4338,1983.0,2014-03-25,Graduation,Single,1,0,39062.0,Tier 3,0,0,1,0,0,0,1,0,0,9,0,0,23,12,44,4,1,0,3,1,4,28
2452,1971.0,2013-01-01,Graduation,Together,1,1,34600.0,Tier 3,0,0,0,0,0,1,1,0,8,60,33,3,199,15,318,8,5,2,5,5,12,8
9507,1975.0,2013-04-07,Graduation,Married,0,1,40794.0,Tier 2,0,0,0,0,0,0,0,0,4,73,23,23,261,50,434,7,2,3,5,6,10,18
8360,1971.0,2013-11-07,2n Cycle,Married,1,1,54690.0,Tier 2,0,0,0,0,0,0,0,0,7,37,16,9,111,18,198,3,3,1,5,3,9,76
10311,1969.0,2013-10-05,Graduation,Married,0,1,4428.0,Tier 3,0,0,0,0,0,0,0,0,2,12,4,4,16,321,359,1,0,0,0,25,0,0
5117,1963.0,2012-08-02,2n Cycle,Married,0,0,32632.0,Tier 3,0,0,0,0,0,0,0,0,153,137,151,19,63,53,576,5,2,4,8,4,14,32
4867,1968.0,2013-09-20,PhD,Single,1,1,38236.0,Tier 3,0,0,0,0,0,0,0,0,2,18,0,0,58,10,88,7,4,0,4,3,8,2
9289,1979.0,2014-04-10,Graduation,Married,1,0,36781.0,Tier 3,0,0,0,0,0,1,1,0,0,17,1,3,29,13,63,8,1,1,2,2,4,16
10913,1984.0,2012-12-05,Master,Single,1,0,31385.0,Tier 3,0,0,1,0,0,1,2,0,0,12,2,1,3,9,27,8,1,0,2,1,3,56
3032,1984.0,2013-02-27,Graduation,Married,1,0,24570.0,Tier 3,0,0,0,0,0,0,0,0,11,62,34,14,28,44,193,9,3,0,4,4,7,97
8524,1974.0,2012-09-18,PhD,Divorced,1,0,25509.0,Tier 3,0,0,0,0,0,1,1,0,10,30,3,7,40,11,101,9,3,0,3,3,6,15
3334,1951.0,2014-02-12,Graduation,Married,0,0,94642.0,Tier 1,1,0,0,0,1,0,2,0,106,797,143,143,879,143,2211,1,0,7,9,5,16,35
4470,1962.0,2013-06-10,Master,Married,0,1,58646.0,Tier 2,0,0,0,0,0,0,0,0,6,44,1,5,62,22,140,4,1,1,4,2,6,3
1406,1975.0,2013-02-12,Graduation,Single,1,1,53201.0,Tier 2,0,0,0,0,0,0,0,0,20,81,7,0,280,27,415,7,8,3,5,6,16,49
8619,1957.0,2012-12-24,Graduation,Together,0,1,21994.0,Tier 3,0,0,0,0,0,0,0,0,3,6,0,1,9,3,22,5,1,0,3,0,4,4
10821,1978.0,2013-02-06,Graduation,Married,1,1,57113.0,Tier 2,0,0,0,0,0,0,0,0,0,33,4,2,182,42,263,7,6,1,5,4,12,45
4552,1991.0,2013-06-22,Graduation,Married,0,0,51373.0,Tier 2,0,0,0,0,0,0,0,0,64,101,2,26,83,117,393,4,1,5,3,3,9,37
898,1986.0,2013-10-21,Graduation,Married,1,0,23477.0,Tier 3,0,0,0,0,0,0,0,0,3,54,15,8,38,29,147,8,3,0,4,3,7,39
9797,1956.0,2014-04-13,Graduation,Married,0,1,58116.0,Tier 2,0,0,0,0,0,0,0,0,4,130,19,11,228,51,443,2,2,3,8,3,13,38
10949,1963.0,2013-12-16,PhD,Divorced,0,0,72968.0,Tier 1,1,0,0,0,0,1,2,0,145,592,37,37,1092,55,1958,3,1,5,8,5,14,8
8212,1971.0,2013-03-28,Master,Married,0,1,39791.0,Tier 3,0,0,0,0,0,0,0,0,13,27,15,13,85,21,174,7,2,1,4,3,7,89
6248,1947.0,2013-10-17,Master,Single,0,0,91712.0,Tier 1,0,0,0,0,1,1,2,0,94,746,24,29,1276,48,2217,3,0,7,11,9,18,47
10164,1958.0,2014-04-03,Graduation,Single,0,1,94472.0,Tier 1,0,0,0,1,1,0,2,0,108,417,33,100,1017,16,1691,5,1,5,5,5,11,75
4547,1960.0,2013-04-17,Graduation,Together,1,1,13672.0,Tier 3,0,0,0,0,0,0,0,0,2,9,2,1,6,5,25,8,2,0,3,1,5,86
6815,1980.0,2014-05-23,2n Cycle,Married,0,0,96547.0,Tier 1,1,0,1,0,1,1,4,0,52,125,21,101,448,62,809,2,0,6,8,7,14,4
4122,1975.0,2012-08-29,Graduation,Married,0,0,79205.0,Tier 1,1,0,0,0,0,1,2,0,179,117,23,28,504,44,895,4,1,5,4,6,10,73
10841,1975.0,2012-12-25,PhD,Together,0,1,56559.0,Tier 2,0,0,0,0,0,0,0,0,41,133,22,31,226,31,484,4,3,3,8,4,14,46
5370,1973.0,2013-01-16,PhD,Married,1,0,32644.0,Tier 3,0,0,1,0,0,0,1,0,0,141,3,7,239,23,413,8,4,1,6,7,11,38
176,1980.0,2014-01-02,2n Cycle,Single,0,1,67506.0,Tier 1,0,0,0,0,0,0,0,0,33,67,38,36,90,67,331,3,1,1,6,4,8,73
4860,1970.0,2013-03-08,Graduation,Single,1,0,24206.0,Tier 3,0,0,0,0,0,0,0,0,3,8,2,2,7,3,25,6,1,0,3,1,4,66
10757,1967.0,2013-12-24,PhD,Divorced,1,0,28420.0,Tier 3,0,0,0,0,0,0,0,0,2,5,2,0,4,0,13,6,1,0,2,1,3,36
4023,1970.0,2012-09-06,Graduation,Married,1,0,22979.0,Tier 3,0,0,0,0,0,1,1,0,20,19,17,21,16,22,115,8,3,2,2,3,7,29
6679,1966.0,2014-06-12,Graduation,Single,0,0,33279.0,Tier 3,0,0,0,0,0,0,0,0,0,3,3,0,10,0,16,3,1,0,3,0,4,29
9923,1972.0,2013-09-18,Master,Single,1,1,46423.0,Tier 2,0,0,0,0,0,0,0,0,0,16,0,0,68,8,92,7,3,0,4,2,7,6
7181,1977.0,2013-11-07,Graduation,Married,0,1,30368.0,Tier 3,0,0,0,0,0,0,0,0,2,13,0,0,35,2,52,8,2,0,3,2,5,97
3599,1970.0,2012-11-26,Graduation,Married,0,1,63684.0,Tier 1,0,0,0,0,0,0,0,0,208,428,80,93,575,80,1464,5,3,4,8,8,15,61
405,1964.0,2013-02-13,Graduation,Divorced,0,1,41638.0,Tier 2,0,0,1,0,0,0,1,0,4,31,0,0,315,91,441,8,4,5,3,5,12,68
6870,1959.0,2013-09-17,PhD,Divorced,0,1,68805.0,Tier 1,0,0,0,0,0,0,0,0,17,49,2,13,182,20,283,2,1,1,7,3,9,73
832,1966.0,2014-03-02,PhD,Together,0,1,65814.0,Tier 1,0,0,0,0,0,0,0,0,10,113,14,14,561,35,747,5,3,2,10,8,15,90
2002,1958.0,2013-05-20,Graduation,Divorced,0,0,71964.0,Tier 1,0,0,0,0,0,0,0,0,180,932,51,34,587,86,1870,3,1,6,5,5,12,81
3657,1986.0,2013-02-14,Graduation,Single,1,0,39146.0,Tier 3,0,0,0,0,0,0,0,0,13,33,1,12,94,12,165,8,3,0,4,4,7,1
500,1977.0,2013-08-06,Graduation,Together,0,0,96876.0,Tier 1,1,0,0,1,1,1,4,0,40,735,43,194,908,21,1941,2,1,7,9,7,17,79
1951,1981.0,2013-01-27,Basic,Married,0,0,34445.0,Tier 3,0,0,0,0,0,0,0,0,208,122,122,129,228,30,839,9,6,2,8,11,16,92
3262,1958.0,2012-08-07,Graduation,Single,0,0,68281.0,Tier 1,0,0,0,0,0,1,1,0,42,417,112,48,995,41,1655,5,1,9,13,2,23,31
4102,1975.0,2013-03-29,2n Cycle,Married,1,1,37284.0,Tier 3,0,0,0,0,0,0,0,0,2,2,1,1,11,6,23,6,1,0,3,0,4,46
7042,1983.0,2013-03-01,Graduation,Married,0,0,36790.0,Tier 3,0,0,0,0,0,1,1,0,15,14,3,21,3,10,66,9,1,1,2,2,4,14
10598,1967.0,2013-04-15,Graduation,Together,1,1,27943.0,Tier 3,0,0,0,0,0,0,0,0,4,16,1,1,12,3,37,8,3,0,3,2,6,89
255,1951.0,2014-03-30,Graduation,Divorced,1,1,22263.0,Tier 3,0,0,0,0,0,0,0,1,0,2,0,0,17,2,21,6,2,0,3,1,5,31
2375,1972.0,2012-09-25,Graduation,Together,1,2,30261.0,Tier 3,0,0,0,0,0,0,0,0,0,5,0,3,8,6,22,8,1,0,3,0,4,75
9829,1978.0,2014-02-12,Graduation,Together,1,0,28587.0,Tier 3,0,0,0,0,0,0,0,0,12,17,4,10,22,13,78,6,3,0,4,2,7,42
6214,1982.0,2013-04-05,Master,Married,1,0,43815.0,Tier 2,0,0,0,0,0,0,0,0,4,29,10,7,14,15,79,6,1,0,3,2,4,53
4954,1956.0,2014-01-21,Graduation,Married,1,1,48195.0,Tier 2,0,0,0,0,0,0,0,0,52,68,27,7,106,5,265,6,6,2,5,4,13,53
7861,1952.0,2014-02-05,Master,Married,0,1,77027.0,Tier 1,0,0,0,0,0,0,0,0,45,242,57,0,820,11,1175,4,2,3,6,8,11,23
4837,1965.0,2013-02-16,PhD,Married,0,1,71322.0,Tier 1,0,0,0,0,0,0,0,0,69,226,43,10,753,204,1305,4,2,5,13,8,20,57
9423,1979.0,2014-02-23,Master,Married,1,0,32765.0,Tier 3,0,0,0,0,0,0,0,0,7,17,3,3,13,3,46,5,2,0,4,2,6,49
4198,1965.0,2013-03-12,Graduation,Together,1,1,29672.0,Tier 3,0,0,0,0,0,0,0,0,0,3,1,4,9,8,25,6,1,0,3,0,4,6
153,1953.0,2013-10-17,Graduation,Divorced,0,0,23272.0,Tier 3,0,0,0,0,0,0,0,0,4,6,3,2,19,12,46,4,1,0,3,1,4,29
9323,1949.0,2012-09-07,Master,Together,0,1,49912.0,Tier 2,0,0,1,0,0,1,2,0,32,223,8,49,520,42,874,8,4,5,7,10,16,5
10001,1985.0,2012-08-01,2n Cycle,Together,1,0,7500.0,Tier 3,0,0,0,0,0,0,0,0,13,17,17,14,5,34,100,9,4,1,3,2,8,98
3945,1947.0,2013-03-10,PhD,Divorced,0,1,68117.0,Tier 1,0,0,1,0,0,1,2,0,0,215,44,17,618,36,930,6,2,8,4,11,14,80
3799,1955.0,2013-11-26,Graduation,Married,0,1,67225.0,Tier 1,0,0,0,0,0,0,0,0,46,322,35,7,315,143,868,5,3,2,11,7,16,4
8625,1976.0,2013-11-12,Graduation,Married,1,0,17649.0,Tier 3,0,0,0,0,0,0,0,0,0,23,1,5,15,1,45,8,3,0,3,3,6,70
3491,1975.0,2013-04-29,Graduation,Together,0,1,55914.0,Tier 2,0,0,0,0,0,0,0,0,119,364,60,101,384,232,1260,7,4,6,8,11,18,32
983,1984.0,2013-09-28,Graduation,Married,1,0,40059.0,Tier 2,0,0,1,0,0,0,1,0,28,92,29,10,110,145,414,8,1,2,3,6,6,82
9119,1950.0,2013-12-05,Graduation,Together,0,1,60905.0,Tier 1,0,0,0,0,0,0,0,0,36,76,17,17,208,38,392,2,2,3,7,3,12,27
4786,1977.0,2012-10-04,Graduation,Married,1,1,75330.0,Tier 1,0,0,0,0,0,0,0,0,93,257,82,61,555,61,1109,6,4,3,12,10,19,94
5872,1951.0,2013-06-01,Graduation,Single,0,1,60689.0,Tier 1,0,0,0,0,0,0,0,0,63,216,90,6,240,24,639,3,4,4,10,4,18,23
6568,1984.0,2013-03-28,Graduation,Married,1,0,38680.0,Tier 3,0,0,0,0,0,0,0,0,15,36,0,5,11,12,79,7,1,0,3,2,4,97
5628,1982.0,2013-02-08,Graduation,Together,0,0,61416.0,Tier 1,0,0,1,0,0,0,1,0,201,323,154,61,848,78,1665,6,1,3,10,10,14,25
5631,1991.0,2013-05-02,Graduation,Single,0,0,49767.0,Tier 2,0,0,0,0,0,0,0,0,55,197,47,42,202,149,692,4,1,4,8,5,13,92
4974,1970.0,2012-09-25,Graduation,Single,1,2,83273.0,Tier 1,0,0,0,0,0,0,0,0,16,650,89,102,433,102,1392,7,10,6,9,4,25,98
8416,1981.0,2013-11-29,Graduation,Married,1,0,29009.0,Tier 3,0,0,0,0,0,0,0,0,10,15,6,5,6,2,44,6,2,0,3,2,5,19
5454,1979.0,2013-12-01,Master,Married,1,0,45057.0,Tier 2,0,0,0,0,0,0,0,0,3,7,0,0,37,3,50,5,1,0,3,2,4,80
4095,1971.0,2012-09-11,Graduation,Married,1,0,37150.0,Tier 3,0,0,0,0,0,0,0,0,49,64,37,34,167,116,467,7,8,3,6,4,17,80
5474,1970.0,2013-11-30,Graduation,Single,1,0,43020.0,Tier 2,0,0,0,0,0,0,0,0,4,99,7,25,45,43,223,6,3,1,4,4,8,79
4268,1959.0,2014-06-09,Graduation,Married,0,1,53154.0,Tier 2,0,0,0,0,0,0,0,0,0,21,0,1,129,7,158,4,1,1,4,3,6,50
10701,1973.0,2013-09-11,Graduation,Married,0,0,65308.0,Tier 1,1,0,0,0,1,0,2,0,120,264,0,80,713,34,1211,4,1,8,12,7,21,60
3507,1970.0,2012-08-17,Graduation,Single,1,0,76467.0,Tier 1,0,0,0,0,0,1,1,0,210,426,161,44,676,58,1575,6,2,5,5,2,12,44
2079,1947.0,2013-12-27,2n Cycle,Married,0,0,81044.0,Tier 1,0,0,0,0,0,0,0,0,73,535,26,98,450,26,1208,1,1,6,10,5,17,0
626,1951.0,2013-03-09,Graduation,Married,1,1,32871.0,Tier 3,0,0,0,0,0,0,0,0,0,12,2,2,22,5,43,4,1,0,3,1,4,28
4426,1975.0,2013-09-22,Graduation,Single,1,1,55801.0,Tier 2,1,0,0,0,0,0,1,0,6,51,4,4,367,95,527,7,6,2,6,7,14,35
2591,1959.0,2014-06-22,Graduation,Divorced,0,1,76320.0,Tier 1,0,0,0,0,0,0,0,0,69,214,35,53,526,35,932,2,2,3,4,6,9,49
10509,1955.0,2014-06-02,Master,Single,1,1,36927.0,Tier 3,0,0,0,0,0,0,0,0,0,16,0,0,51,4,71,8,2,0,3,3,5,46
6382,1953.0,2014-06-26,Graduation,Together,1,1,48794.0,Tier 2,0,0,0,0,0,0,0,0,3,11,0,0,25,15,54,4,1,0,3,1,4,97
6673,1965.0,2013-03-19,Graduation,Single,0,0,23478.0,Tier 3,0,0,0,0,0,0,0,0,12,27,6,17,28,39,129,8,1,0,3,3,4,51
7441,1973.0,2012-10-06,Graduation,Divorced,1,0,71128.0,Tier 1,0,0,0,0,0,0,0,0,20,447,159,0,958,31,1615,7,3,10,12,2,25,80
1071,1976.0,2013-07-21,PhD,Divorced,0,1,70179.0,Tier 1,0,0,0,0,0,0,0,0,69,168,88,44,532,133,1034,5,3,3,13,7,19,10
10061,1950.0,2013-01-05,Graduation,Married,0,1,59462.0,Tier 2,0,0,0,0,0,0,0,0,0,143,17,8,724,196,1088,7,2,2,12,9,16,29
7187,1969.0,2013-05-18,Master,Together,1,1,52247.25135379061,Tier 3,0,0,0,0,0,0,0,0,94,48,42,66,375,96,721,3,7,10,4,4,21,52
8775,1969.0,2013-12-27,Graduation,Together,1,0,38361.0,Tier 3,0,0,0,0,0,0,0,0,20,56,0,8,39,14,137,7,3,1,3,3,7,74
1612,1981.0,2013-05-31,PhD,Single,1,0,52247.25135379061,Tier 3,0,0,0,0,0,0,0,0,0,15,0,2,23,7,47,6,2,0,3,3,5,82
2345,1982.0,2013-10-25,PhD,Together,0,0,70038.0,Tier 1,0,0,0,0,0,0,0,0,71,348,54,54,587,130,1244,2,1,4,8,4,13,54
322,1978.0,2013-01-12,Graduation,Together,1,1,42554.0,Tier 2,0,0,0,0,0,0,0,0,0,11,1,0,29,0,41,4,2,0,3,2,5,93
10897,1974.0,2012-08-12,Graduation,Married,0,1,67445.0,Tier 1,0,0,0,0,0,0,0,0,29,217,80,80,757,11,1174,6,5,6,12,9,23,63
123,1951.0,2013-01-06,Graduation,Divorced,0,1,67046.0,Tier 1,0,0,0,0,0,0,0,0,23,133,35,151,544,107,993,2,2,5,4,4,11,92
6103,1948.0,2013-09-06,Graduation,Married,0,0,42192.0,Tier 2,0,0,0,0,0,0,0,0,17,15,15,6,40,7,100,4,1,1,3,2,5,40
7899,1952.0,2012-10-29,PhD,Married,0,1,77610.0,Tier 1,0,0,0,0,0,0,0,0,21,332,33,33,1245,16,1680,7,2,7,4,4,13,70
10500,1984.0,2014-04-05,Graduation,Married,1,0,31761.0,Tier 3,0,0,0,0,0,0,0,0,16,20,1,14,19,28,98,5,2,0,4,3,6,96
1655,1979.0,2013-10-19,Graduation,Together,1,0,34350.0,Tier 3,0,0,0,0,0,0,0,0,2,15,3,1,16,11,48,7,1,0,3,1,4,81
2406,1949.0,2013-08-05,Graduation,Together,0,1,54591.0,Tier 2,0,0,0,0,0,0,0,0,12,94,4,9,376,24,519,5,3,2,8,6,13,63
2712,1956.0,2013-12-25,Graduation,Married,0,1,71866.0,Tier 1,0,0,0,0,0,0,0,0,103,178,178,39,184,33,715,3,1,3,10,6,14,85
5517,1969.0,2013-09-15,Graduation,Married,1,0,25293.0,Tier 3,0,0,0,0,0,0,0,0,0,11,0,2,15,9,37,8,1,1,2,1,4,51
10643,1987.0,2013-01-10,PhD,Single,0,0,42000.0,Tier 2,0,0,0,0,0,1,1,0,85,267,83,59,124,35,653,5,2,2,11,5,15,23
2254,1983.0,2013-07-07,Graduation,Married,0,0,69520.0,Tier 1,0,0,0,0,0,0,0,0,121,414,120,80,627,93,1455,5,1,6,5,9,12,95
10281,1970.0,2014-02-07,Graduation,Divorced,1,0,64713.0,Tier 1,0,0,0,0,0,1,1,0,13,241,60,54,180,54,602,4,2,5,7,5,14,11
6958,1977.0,2013-07-05,Master,Married,1,0,27889.0,Tier 3,0,0,0,0,0,0,0,0,0,4,0,0,14,8,26,6,1,1,2,1,4,42
954,1960.0,2014-03-27,Basic,Divorced,0,0,22123.0,Tier 3,0,0,0,0,0,0,0,0,34,24,3,7,3,31,102,5,1,1,3,2,5,77
5079,1971.0,2013-03-03,Graduation,Married,1,1,52247.25135379061,Tier 3,0,0,0,0,0,0,0,0,0,16,1,0,71,9,97,8,4,1,3,2,8,82
10339,1954.0,2013-06-23,Master,Together,0,1,52247.25135379061,Tier 3,0,0,0,0,0,0,0,0,0,22,0,0,161,24,207,6,2,1,4,4,7,83
4643,1973.0,2012-08-26,Graduation,Married,1,0,27803.0,Tier 3,0,0,0,0,0,0,0,0,38,46,26,9,8,49,176,8,2,0,4,3,6,40
3117,1955.0,2013-10-18,Graduation,Single,0,1,52247.25135379061,Tier 3,0,0,0,0,0,0,0,0,12,21,0,6,264,147,450,7,3,1,5,6,9,95
6497,1960.0,2012-11-07,Graduation,Married,0,1,51651.0,Tier 2,0,0,0,0,0,0,0,0,13,23,6,6,293,92,433,8,4,2,5,6,11,32
5396,1988.0,2013-01-13,Graduation,Married,0,0,68487.0,Tier 1,0,0,0,0,0,0,0,0,33,385,12,89,758,89,1366,4,1,7,13,9,21,48
5250,1943.0,2013-10-30,Master,Divorced,0,0,52247.25135379061,Tier 3,0,0,0,0,1,1,2,0,164,490,126,126,532,126,1564,1,1,5,11,5,17,75
